scenario_id,period,seed,dgp_seed,holdout_valid_pAUC,method,observed_valid_pAUC,oracle_valid_pAUC,positives,rows,test_pAUC,valid_pAUC,weighted_valid_pAUC,selected_endpoint,selector_delta,current_oracle_validation_delta,current_oracle_endpoint,matches_current_oracle,selector_history_months,selector_history_count
no_shift,late,0,0,0.6174434631271722,R5_asymmetric,0.6037748694551641,0.6022161760017021,22398,694338,0.5895576805954791,0.6174434631271722,0.6053411450445133,R3_drop_unweighted,-0.00727867749762832,-0.009663252903569286,R3_drop_unweighted,True,"7,8,9,10,11,12",6.0
no_shift,late,1,0,0.5839554313724145,R0_benchmark,0.5937540017707644,0.599162631224743,25350,785850,0.5991883006249247,0.599162631224743,0.602593510168466,,,,,,,
no_shift,late,1,0,0.5463265665726139,R1_holdout_only,0.5542059864825702,0.5595603208562564,1264,39184,0.566910884589115,0.5463265665726139,0.5696364637981791,,,,,,,
no_shift,late,1,0,0.5798949172633636,R2_unflagged_only,0.5916809924258647,0.5967454444525508,22682,703142,0.5994606150319829,0.5798949172633636,0.6018170299769658,,,,,,,
no_shift,late,1,0,0.5848918393826846,R3_drop_unweighted,0.5903022689038471,0.595896834839566,22802,706862,0.5998126866916657,0.5848918393826846,0.6022347950651042,,,,,,,
no_shift,late,1,0,0.5764843050969246,R4_ipw_pure,0.5877889545700773,0.5864776671569144,22802,706862,0.5931860308405128,0.5764843050969246,0.5930869701793395,,,,,,,
no_shift,late,1,0,0.499706628770976,R6_no_retrain,0.5167582647419624,0.5235596121385081,25190,780890,0.5156543987831375,0.499706628770976,0.5286080233546785,,,,,,,
no_shift,late,1,0,0.5730231195750923,R7_incremental,0.5806534023067763,0.5870874365384036,22802,706862,0.5878631391331629,0.5730231195750923,0.5919207127929547,,,,,,,
no_shift,late,1,0,0.5848918393826846,R5_asymmetric,0.5903022689038471,0.595896834839566,22802,706862,0.5998126866916657,0.5848918393826846,0.6022347950651042,R3_drop_unweighted,-0.002054911851758675,-0.009419167682651608,R3_drop_unweighted,True,"7,8,9,10,11,12",6.0
no_shift,late,2,0,0.6392525170960206,R0_benchmark,0.6117646742322833,0.6156782943845353,25015,775465,0.6076250500826291,0.6156782943845353,0.6179685648929686,,,,,,,
no_shift,late,2,0,0.5800570665207035,R1_holdout_only,0.5779517237956907,0.5808638429786136,1196,37076,0.5679592252030289,0.5800570665207035,0.586405691098801,,,,,,,
no_shift,late,2,0,0.6401706576198436,R2_unflagged_only,0.6116638383869368,0.6147942767564404,22371,693501,0.6061077564155819,0.6401706576198436,0.6175043277345297,,,,,,,
no_shift,late,2,0,0.6405071134438715,R3_drop_unweighted,0.6088958809053616,0.6123483815362134,22500,697500,0.6078277135694756,0.6405071134438715,0.6156465559121623,,,,,,,
no_shift,late,2,0,0.6394981975903439,R4_ipw_pure,0.6096939675008737,0.6102717611477555,22500,697500,0.599442192851664,0.6394981975903439,0.6179917178087018,,,,,,,
no_shift,late,2,0,0.5572785556154702,R6_no_retrain,0.5324724827057056,0.5357502206872842,25672,795832,0.5195188575338197,0.5572785556154702,0.5284256707884887,,,,,,,
no_shift,late,2,0,0.6339087405352042,R7_incremental,0.6031403791246512,0.6067865138413298,22500,697500,0.5951338382751645,0.6339087405352042,0.60845194044469,,,,,,,
no_shift,late,2,0,0.6405071134438715,R5_asymmetric,0.6088958809053616,0.6123483815362134,22500,697500,0.6078277135694756,0.6405071134438715,0.6156465559121623,R3_drop_unweighted,-0.005666861490315016,-0.002076620388457906,R3_drop_unweighted,True,"7,8,9,10,11,12",6.0
no_shift,late,3,0,0.5462583112165115,R0_benchmark,0.581188773542842,0.5854839717365237,25408,787648,0.5912590314687413,0.5854839717365237,0.5920112481140982,,,,,,,
no_shift,late,3,0,0.5354960070349398,R1_holdout_only,0.554145631754687,0.5571167379558332,1216,37696,0.5571241113569178,0.5354960070349398,0.5690387505064777,,,,,,,
no_shift,late,3,0,0.5436699467206755,R2_unflagged_only,0.5803143753090645,0.5846728783594615,22669,702739,0.5920718329084806,0.5436699467206755,0.5906643028228837,,,,,,,
no_shift,late,3,0,0.5392532140682883,R3_drop_unweighted,0.5804438228420616,0.5844952975541448,22800,706800,0.5922824613594767,0.5392532140682883,0.5902705835904125,,,,,,,
no_shift,late,3,0,0.5349817163184345,R4_ipw_pure,0.5776567459426504,0.5757424480940996,22800,706800,0.5863493429194144,0.5349817163184345,0.5833903944114416,,,,,,,
no_shift,late,3,0,0.4857819009458175,R6_no_retrain,0.5068865009360118,0.5113478306171089,25007,775217,0.5145271737949468,0.4857819009458175,0.5275077019135866,,,,,,,
no_shift,late,3,0,0.5484676723023114,R7_incremental,0.5721132477778174,0.5760937200471142,22800,706800,0.5823247689689194,0.5484676723023114,0.5884376641617979,,,,,,,
no_shift,late,3,0,0.5392532140682883,R5_asymmetric,0.5804438228420616,0.5844952975541448,22800,706800,0.5922824613594767,0.5392532140682883,0.5902705835904125,R3_drop_unweighted,-0.005459713206226624,-0.008752849460045176,R3_drop_unweighted,True,"7,8,9,10,11,12",6.0
no_shift,late,4,0,0.5859375394800012,R0_benchmark,0.5963364564128574,0.5986283553296718,25343,785633,0.5924259179666627,0.5986283553296718,0.6002671801535819,,,,,,,
no_shift,late,4,0,0.5431765924653209,R1_holdout_only,0.5595038650028297,0.5602071280888233,1270,39370,0.5557892515928817,0.5431765924653209,0.5681830640404095,,,,,,,
no_shift,late,4,0,0.5905829143189226,R2_unflagged_only,0.5979386598750485,0.5997338390214135,22629,701499,0.5913134406442444,0.5905829143189226,0.6025822414317481,,,,,,,
no_shift,late,4,0,0.5937451044798747,R3_drop_unweighted,0.5971747694965789,0.5989238112413585,22771,705901,0.5901034392483212,0.5937451044798747,0.6021309728658608,,,,,,,
no_shift,late,4,0,0.5853147029840564,R4_ipw_pure,0.592228446693596,0.5927040577096484,22771,705901,0.5877533085100071,0.5853147029840564,0.60300998387559,,,,,,,
no_shift,late,4,0,0.49853197564241863,R6_no_retrain,0.5215764250058583,0.5232046925522129,25153,779743,0.5148664585476104,0.49853197564241863,0.5200020110437656,,,,,,,
no_shift,late,4,0,0.5733266796371631,R7_incremental,0.5861776655059606,0.5885944458106765,22771,705901,0.5801691490883517,0.5733266796371631,0.5910112495525448,,,,,,,
no_shift,late,4,0,0.5937451044798747,R5_asymmetric,0.5971747694965789,0.5989238112413585,22771,705901,0.5901034392483212,0.5937451044798747,0.6021309728658608,R3_drop_unweighted,-0.005716220595137785,-0.006219753531710115,R3_drop_unweighted,True,"7,8,9,10,11,12",6.0
reference,early,0,0,0.7335356776059774,R0_benchmark,0.6278248282201988,0.7281440991124633,25251,782781,0.7207574602602991,0.7281440991124633,0.7284681900554343,,,,,,,
reference,early,0,0,0.6974729343924019,R1_holdout_only,0.5899885440225302,0.6925059283981577,1251,38781,0.6855604291149316,0.6974729343924019,0.6880380281298287,,,,,,,
reference,early,0,0,0.736822888694161,R2_unflagged_only,0.6302707587202367,0.7295315205500715,23389,725059,0.7205960329960331,0.736822888694161,0.7339381525327091,,,,,,,
reference,early,0,0,0.7375778519000104,R3_drop_unweighted,0.6292629277098084,0.7281302777926331,23484,728004,0.7198071878330644,0.7375778519000104,0.729798388897275,,,,,,,
reference,early,0,0,0.7299363522439251,R4_ipw_pure,0.6295811970584947,0.7286417746099535,23484,728004,0.7201004558017744,0.7299363522439251,0.7258773940168329,,,,,,,
reference,early,0,0,0.7359854802084217,R6_no_retrain,0.6259240597041715,0.7264765136524626,25026,775806,0.7169349221492841,0.7359854802084217,0.7284005613373469,,,,,,,
reference,early,0,0,0.7352917620676334,R7_incremental,0.6251468653776855,0.7259127341964792,2507,77717,0.7170747127354723,0.7352917620676334,0.7275711328540676,,,,,,,
reference,early,0,0,0.7375778519000104,R5_asymmetric,0.6292629277098084,0.7281302777926331,23484,728004,0.7198071878330644,0.7375778519000104,0.729798388897275,R3_drop_unweighted,-0.003920994880442064,0.0005114968173204337,R4_ipw_pure,False,1,1.0
reference,early,1,0,0.6990275217244708,R0_benchmark,0.6156391070823131,0.7195975656240969,26064,807984,0.7204827071896389,0.7195975656240969,0.7253210432060149,,,,,,,
reference,early,1,0,0.654474689379832,R1_holdout_only,0.5759719849441671,0.6813716643928626,1298,40238,0.6800881081032835,0.654474689379832,0.6774341196008283,,,,,,,
reference,early,1,0,0.6940153751611087,R2_unflagged_only,0.6168239017982856,0.7189733124804204,24191,749921,0.7180970567047906,0.6940153751611087,0.7193362381446813,,,,,,,
reference,early,1,0,0.6887442584615002,R3_drop_unweighted,0.6175351538523866,0.718942707836875,24273,752463,0.7213787265858804,0.6887442584615002,0.716952071871484,,,,,,,
reference,early,1,0,0.6914551374668423,R4_ipw_pure,0.6186999994566723,0.7201845550372917,24273,752463,0.720811209065822,0.6914551374668423,0.7176654813326445,,,,,,,
reference,early,1,0,0.6936826350887033,R6_no_retrain,0.6135801606307545,0.7176525668001524,25990,805690,0.7178192619594964,0.6936826350887033,0.7197044942059766,,,,,,,
reference,early,1,0,0.6947256046365624,R7_incremental,0.6143842065100307,0.7181795256279788,2514,77934,0.7188518685837845,0.6947256046365624,0.7205238142379344,,,,,,,
reference,early,1,0,0.6914551374668423,R5_asymmetric,0.6186999994566723,0.7201845550372917,24273,752463,0.720811209065822,0.6914551374668423,0.7176654813326445,R4_ipw_pure,0.0007134094611604969,0.0012418472004167569,R4_ipw_pure,True,1,1.0
reference,early,2,0,0.7071013631291435,R0_benchmark,0.6232212232104192,0.7232558263495295,25385,786935,0.7237492911653309,0.7232558263495295,0.7291362847155032,,,,,,,
reference,early,2,0,0.6651875578910519,R1_holdout_only,0.5885552497793787,0.6895250143552153,1288,39928,0.6906203675395781,0.6651875578910519,0.6927978503799526,,,,,,,
reference,early,2,0,0.7026708743280992,R2_unflagged_only,0.6244096839246244,0.7242254924194886,23596,731476,0.7236930111209661,0.7026708743280992,0.7294965073603744,,,,,,,
reference,early,2,0,0.7078840319157471,R3_drop_unweighted,0.6271942951366484,0.7241490658409011,23712,735072,0.7210306493628861,0.7078840319157471,0.7302048289874514,,,,,,,
reference,early,2,0,0.7041306860864555,R4_ipw_pure,0.6256643317845875,0.7239517443993484,23712,735072,0.7212846876046247,0.7041306860864555,0.7306602047295461,,,,,,,
reference,early,2,0,0.7052782508332665,R6_no_retrain,0.6193843550755215,0.7204561368289151,25548,791988,0.719810139002102,0.7052782508332665,0.7289993894601232,,,,,,,
reference,early,2,0,0.7054229784627054,R7_incremental,0.6198913453969199,0.7207494241839637,2385,73935,0.7200000223694044,0.7054229784627054,0.7297129867954486,,,,,,,
reference,early,2,0,0.7041306860864555,R5_asymmetric,0.6256643317845875,0.7239517443993484,23712,735072,0.7212846876046247,0.7041306860864555,0.7306602047295461,R4_ipw_pure,0.0004553757420946436,-0.00019732144155271136,R3_drop_unweighted,False,1,1.0
reference,early,3,0,0.7552006096075721,R0_benchmark,0.6191743099476782,0.7237721576430445,25071,777201,0.7329855127715493,0.7237721576430445,0.7421958730239488,,,,,,,
reference,early,3,0,0.7180448321012701,R1_holdout_only,0.5838757207574254,0.6881468512474815,1242,38502,0.6944389675152242,0.7180448321012701,0.7048419341476938,,,,,,,
reference,early,3,0,0.7417898496419536,R2_unflagged_only,0.6178764159951415,0.7203900959541549,23232,720192,0.7324483343805475,0.7417898496419536,0.7317470759747297,,,,,,,
reference,early,3,0,0.7515765149896082,R3_drop_unweighted,0.6197043774348854,0.7229286392760077,23314,722734,0.7334756308760932,0.7515765149896082,0.7394855759201842,,,,,,,
reference,early,3,0,0.748136273237089,R4_ipw_pure,0.6191327849493767,0.7232189915479881,23314,722734,0.7330273996754811,0.748136273237089,0.739363727987213,,,,,,,
reference,early,3,0,0.7448812842449294,R6_no_retrain,0.6195550904003879,0.7229523673027983,25173,780363,0.7307758999551963,0.7448812842449294,0.7355074734000296,,,,,,,
reference,early,3,0,0.7436703751438393,R7_incremental,0.6195670341239656,0.7228211807580104,2327,72137,0.7309081671380437,0.7436703751438393,0.7354608194488469,,,,,,,
reference,early,3,0,0.7515765149896082,R5_asymmetric,0.6197043774348854,0.7229286392760077,23314,722734,0.7334756308760932,0.7515765149896082,0.7394855759201842,R3_drop_unweighted,-0.00012184793297120855,0.0002903522719803764,R4_ipw_pure,False,1,1.0
reference,early,4,0,0.7071986726752633,R0_benchmark,0.6221215411405068,0.7246162901141517,24966,773946,0.7337797172115468,0.7246162901141517,0.7298396052484263,,,,,,,
reference,early,4,0,0.6673886332383355,R1_holdout_only,0.5778156905866142,0.6836517111359617,1269,39339,0.6948407857513129,0.6673886332383355,0.6876274702565139,,,,,,,
reference,early,4,0,0.7101352728081015,R2_unflagged_only,0.622225954741898,0.7236477640120557,23215,719665,0.732613892307542,0.7101352728081015,0.7310414092055286,,,,,,,
reference,early,4,0,0.7082476632010507,R3_drop_unweighted,0.6225871878007819,0.7232891345294558,23314,722734,0.7316007401359221,0.7082476632010507,0.7298524425522991,,,,,,,
reference,early,4,0,0.707443664996926,R4_ipw_pure,0.6204515073030427,0.721964326569046,23314,722734,0.731899056688139,0.707443664996926,0.7305494306173103,,,,,,,
reference,early,4,0,0.7128352601946355,R6_no_retrain,0.6171576861202445,0.7205701100176283,25249,782719,0.7326829491718501,0.7128352601946355,0.729898020019968,,,,,,,
reference,early,4,0,0.7125254364215156,R7_incremental,0.6165402229804725,0.720165149881418,2345,72695,0.7327436952173306,0.7125254364215156,0.7295794216372676,,,,,,,
reference,early,4,0,0.707443664996926,R5_asymmetric,0.6204515073030427,0.721964326569046,23314,722734,0.731899056688139,0.707443664996926,0.7305494306173103,R4_ipw_pure,0.0006969880650111726,-0.0013248079604097907,R3_drop_unweighted,False,1,1.0
reference,late,0,0,0.732420690216958,R0_benchmark,0.6192673603176472,0.7254073551535714,24860,770660,0.7157856443038935,0.7254073551535714,0.7278429066617005,,,,,,,
reference,late,0,0,0.6847858583862816,R1_holdout_only,0.587866579413088,0.6902166311994427,1241,38471,0.6844555091279367,0.6847858583862816,0.6863155670433211,,,,,,,
reference,late,0,0,0.6656538464204875,R2_unflagged_only,0.6165972470664113,0.6604776209527949,13843,429133,0.6480378721915856,0.6656538464204875,0.6640478041668766,,,,,,,
reference,late,0,0,0.6926704744375002,R3_drop_unweighted,0.6188530936768568,0.6896027291993301,14361,445191,0.6821319157005554,0.6926704744375002,0.689761783711387,,,,,,,
reference,late,0,0,0.6878893129374083,R4_ipw_pure,0.6220977802672276,0.7001617730485254,14361,445191,0.6909739486771828,0.6878893129374083,0.6892306108820843,,,,,,,
reference,late,0,0,0.6858736381629802,R6_no_retrain,0.5586396428711484,0.6835293280662175,25353,785943,0.6599550803350769,0.6858736381629802,0.6836912134461084,,,,,,,
reference,late,0,0,0.68658640364104,R7_incremental,0.5607168486305933,0.6847240043956735,14361,445191,0.6609610815985447,0.68658640364104,0.6845303667631498,,,,,,,
reference,late,0,0,0.6878893129374083,R5_asymmetric,0.6220977802672276,0.7001617730485254,14361,445191,0.6909739486771828,0.6878893129374083,0.6892306108820843,R4_ipw_pure,0.005814895275656003,0.010559043849195371,R4_ipw_pure,True,"7,8,9,10,11,12",6.0
reference,late,1,0,0.7008530218539353,R0_benchmark,0.6094041190756624,0.7266902188610935,25528,791368,0.7182719056846552,0.7266902188610935,0.716806850622733,,,,,,,
reference,late,1,0,0.648424225304451,R1_holdout_only,0.5679121374403062,0.6894312233694103,1242,38502,0.6864780779924647,0.648424225304451,0.6792087750290767,,,,,,,
reference,late,1,0,0.6264469754216715,R2_unflagged_only,0.6024034328569221,0.643899558129269,14207,440417,0.6460746931073793,0.6264469754216715,0.6490671331121214,,,,,,,
reference,late,1,0,0.6698083222087278,R3_drop_unweighted,0.6069375481661682,0.6958794263245883,14764,457684,0.6930822055275351,0.6698083222087278,0.6872924732668186,,,,,,,
reference,late,1,0,0.6779071784893383,R4_ipw_pure,0.6118056188776336,0.706895990745507,14764,457684,0.700365576124767,0.6779071784893383,0.6959129298367324,,,,,,,
reference,late,1,0,0.6259647100265795,R6_no_retrain,0.5406385948615903,0.6786844375644294,25616,794096,0.6645902605184398,0.6259647100265795,0.6685999160448503,,,,,,,
reference,late,1,0,0.6380019873731544,R7_incremental,0.5481751553569595,0.6834487609347332,14764,457684,0.6693416304395384,0.6380019873731544,0.6732307366753468,,,,,,,
reference,late,1,0,0.6779071784893383,R5_asymmetric,0.6118056188776336,0.706895990745507,14764,457684,0.700365576124767,0.6779071784893383,0.6959129298367324,R4_ipw_pure,0.009444502090346418,0.011016564420918695,R4_ipw_pure,True,"7,8,9,10,11,12",6.0
reference,late,2,0,0.7152732370104758,R0_benchmark,0.6269800160887151,0.7315685992734796,24690,765390,0.7332078983964331,0.7315685992734796,0.7255175261000587,,,,,,,
reference,late,2,0,0.6800712314560923,R1_holdout_only,0.5865133561331313,0.6973388810030768,1228,38068,0.6995777064005185,0.6800712314560923,0.6953951743466881,,,,,,,
reference,late,2,0,0.6599893218730226,R2_unflagged_only,0.6195294371124624,0.6695988879328725,13731,425661,0.6620588666244038,0.6599893218730226,0.667094177977306,,,,,,,
reference,late,2,0,0.6998018174787318,R3_drop_unweighted,0.626308308632472,0.7042845448481042,14302,443362,0.6983319178350494,0.6998018174787318,0.7021443869431726,,,,,,,
reference,late,2,0,0.7012728063699641,R4_ipw_pure,0.6262525863619073,0.7140506984196596,14302,443362,0.7100518884129011,0.7012728063699641,0.7097817571541605,,,,,,,
reference,late,2,0,0.663825098432117,R6_no_retrain,0.5527193151280241,0.6819407632607625,25076,777356,0.6799954024249112,0.663825098432117,0.6768984951535879,,,,,,,
reference,late,2,0,0.6679946213878929,R7_incremental,0.5613694619414817,0.6877071777302496,14302,443362,0.6853043014444218,0.6679946213878929,0.6832591249240635,,,,,,,
reference,late,2,0,0.7012728063699641,R5_asymmetric,0.6262525863619073,0.7140506984196596,14302,443362,0.7100518884129011,0.7012728063699641,0.7097817571541605,R4_ipw_pure,0.011418422681257626,0.009766153571555414,R4_ipw_pure,True,"7,8,9,10,11,12",6.0
reference,late,3,0,0.7158447756107214,R0_benchmark,0.6097829345085206,0.7191447093380965,25582,793042,0.7100189649848387,0.7191447093380965,0.7270561554481345,,,,,,,
reference,late,3,0,0.6564649354990806,R1_holdout_only,0.5689427748320852,0.6840741948466524,1253,38843,0.6774075559482725,0.6564649354990806,0.6823834302655976,,,,,,,
reference,late,3,0,0.6441410313660824,R2_unflagged_only,0.605407005842198,0.6592156637495263,14290,442990,0.6548014957047911,0.6441410313660824,0.6606458645552382,,,,,,,
reference,late,3,0,0.6738655896139925,R3_drop_unweighted,0.6099955095522217,0.689895810805313,14854,460474,0.6813659588220411,0.6738655896139925,0.6851122101631454,,,,,,,
reference,late,3,0,0.6715917506219041,R4_ipw_pure,0.6107322240415205,0.6970870119299918,14854,460474,0.6894302069892385,0.6715917506219041,0.6875177658339165,,,,,,,
reference,late,3,0,0.6674320971496702,R6_no_retrain,0.5414368986692032,0.6719697398218694,25010,775310,0.6591226879057168,0.6674320971496702,0.6785600656033721,,,,,,,
reference,late,3,0,0.67250673621683,R7_incremental,0.5494282699113253,0.6765530287349788,14854,460474,0.6635902778838368,0.67250673621683,0.682825273422556,,,,,,,
reference,late,3,0,0.6715917506219041,R5_asymmetric,0.6107322240415205,0.6970870119299918,14854,460474,0.6894302069892385,0.6715917506219041,0.6875177658339165,R4_ipw_pure,0.007745100940889186,0.007191201124678748,R4_ipw_pure,True,"7,8,9,10,11,12",6.0
reference,late,4,0,0.7422939240137864,R0_benchmark,0.6151091011456539,0.7200102890515758,25059,776829,0.7221893161606898,0.7200102890515758,0.7262256871726754,,,,,,,
reference,late,4,0,0.7065657769919105,R1_holdout_only,0.5721151659109799,0.6832230720708022,1225,37975,0.6840869572199374,0.7065657769919105,0.6895265109351535,,,,,,,
reference,late,4,0,0.6708371138575178,R2_unflagged_only,0.608213020898451,0.6557971944040042,13927,431737,0.6597969594094566,0.6708371138575178,0.6649033246522524,,,,,,,
reference,late,4,0,0.7116567108562203,R3_drop_unweighted,0.613593144817263,0.6882462897715012,14492,449252,0.6920119121910014,0.7116567108562203,0.706951674183884,,,,,,,
reference,late,4,0,0.7253964002184189,R4_ipw_pure,0.6173122001416992,0.7011845869310971,14492,449252,0.7027545749377525,0.7253964002184189,0.7169453357411187,,,,,,,
reference,late,4,0,0.7025302932241653,R6_no_retrain,0.5473431047089716,0.6757808347838088,25344,785664,0.6728628204449782,0.7025302932241653,0.6817935363228168,,,,,,,
reference,late,4,0,0.7054974240824293,R7_incremental,0.554512499053514,0.6799439302005605,14492,449252,0.6777763260447979,0.7054974240824293,0.6860639559531743,,,,,,,
reference,late,4,0,0.7253964002184189,R5_asymmetric,0.6173122001416992,0.7011845869310971,14492,449252,0.7027545749377525,0.7253964002184189,0.7169453357411187,R4_ipw_pure,0.007217242492647861,0.012938297159595935,R4_ipw_pure,True,"7,8,9,10,11,12",6.0
reference_drift,early,0,0,0.731585129400664,R0_benchmark,0.6273582336966183,0.7270922896414753,25244,782564,0.7144170224270239,0.7270922896414753,0.7174251420353805,,,,,,,
reference_drift,early,0,0,0.6817951223680065,R1_holdout_only,0.5837696619853792,0.6838394571104708,1230,38130,0.6807359934685978,0.6817951223680065,0.6761773030014334,,,,,,,
reference_drift,early,0,0,0.7314230694844661,R2_unflagged_only,0.6283578593763586,0.726618676906288,23352,723912,0.7139641383134426,0.7314230694844661,0.719648997451788,,,,,,,
reference_drift,early,0,0,0.7235294978069673,R3_drop_unweighted,0.6253357211596733,0.7250077766391213,23437,726547,0.7129676487714378,0.7235294978069673,0.7144982837626807,,,,,,,
reference_drift,early,0,0,0.7223349444132166,R4_ipw_pure,0.628221333128328,0.726061515719152,23437,726547,0.7129487523230918,0.7223349444132166,0.7132777134438175,,,,,,,
reference_drift,early,0,0,0.7309459446595569,R6_no_retrain,0.6254455867255929,0.725484191684011,24987,774597,0.7110004384062092,0.7309459446595569,0.7206189194243687,,,,,,,
reference_drift,early,0,0,0.7319953870968267,R7_incremental,0.6253410425889941,0.7255060898967538,2499,77469,0.7105823695497676,0.7319953870968267,0.7205881085770534,,,,,,,
reference_drift,early,0,0,0.7235294978069673,R5_asymmetric,0.6253357211596733,0.7250077766391213,23437,726547,0.7129676487714378,0.7235294978069673,0.7144982837626807,R3_drop_unweighted,-0.0012205703188631345,0.0010537390800307023,R4_ipw_pure,False,1,1.0
reference_drift,early,1,0,0.7026123726654885,R0_benchmark,0.619257765077666,0.7160248901283278,25912,803272,0.7161282601319937,0.7160248901283278,0.7261893818185824,,,,,,,
reference_drift,early,1,0,0.6671408101805821,R1_holdout_only,0.5752304620919154,0.6756534343773819,1288,39928,0.6741960783739389,0.6671408101805821,0.6846584097413951,,,,,,,
reference_drift,early,1,0,0.6955465609945962,R2_unflagged_only,0.6195617302868924,0.7143407350668166,24054,745674,0.7156862965958244,0.6955465609945962,0.7254541815015542,,,,,,,
reference_drift,early,1,0,0.6988702794690926,R3_drop_unweighted,0.6191381414613109,0.7137102737041847,24140,748340,0.7138177563891146,0.6988702794690926,0.7235302869266038,,,,,,,
reference_drift,early,1,0,0.6972513890345357,R4_ipw_pure,0.6192450493065945,0.715448183792832,24140,748340,0.7158138662138591,0.6972513890345357,0.7210892778753859,,,,,,,
reference_drift,early,1,0,0.6989279338119443,R6_no_retrain,0.6148887426987301,0.7124254388349242,25877,802187,0.7128767533898746,0.6989279338119443,0.7229067213960823,,,,,,,
reference_drift,early,1,0,0.6984427670777602,R7_incremental,0.615642353467759,0.71279040717706,2494,77314,0.7133627785200376,0.6984427670777602,0.7231715875283313,,,,,,,
reference_drift,early,1,0,0.6988702794690926,R5_asymmetric,0.6191381414613109,0.7137102737041847,24140,748340,0.7138177563891146,0.6988702794690926,0.7235302869266038,R3_drop_unweighted,-0.002441009051217913,0.0017379100886473209,R4_ipw_pure,False,1,1.0
reference_drift,early,2,0,0.7057970158443772,R0_benchmark,0.6197419324270411,0.7214549363577918,25336,785416,0.7183521516902193,0.7214549363577918,0.7272605735537019,,,,,,,
reference_drift,early,2,0,0.6443123483042292,R1_holdout_only,0.5828650924715026,0.6843432556905613,1297,40207,0.6827215867772769,0.6443123483042292,0.6804223603880762,,,,,,,
reference_drift,early,2,0,0.6970903945700969,R2_unflagged_only,0.6196504565588711,0.7190555592957162,23561,730391,0.7173741640947112,0.6970903945700969,0.724393712328443,,,,,,,
reference_drift,early,2,0,0.7005210011383894,R3_drop_unweighted,0.6215901860246201,0.7209282865316877,23674,733894,0.7159189186833173,0.7005210011383894,0.7264305761403281,,,,,,,
reference_drift,early,2,0,0.6920428184805721,R4_ipw_pure,0.6230913364656381,0.7215629402301591,23674,733894,0.7167426760321453,0.6920428184805721,0.7218437473193152,,,,,,,
reference_drift,early,2,0,0.7025662091629615,R6_no_retrain,0.6152357288950397,0.7187211878194641,25542,791802,0.7177245351465537,0.7025662091629615,0.7228960200256851,,,,,,,
reference_drift,early,2,0,0.7018473323023391,R7_incremental,0.6152146857109303,0.7185164438379206,2353,72943,0.7178661484450142,0.7018473323023391,0.7227460017256289,,,,,,,
reference_drift,early,2,0,0.7005210011383894,R5_asymmetric,0.6215901860246201,0.7209282865316877,23674,733894,0.7159189186833173,0.7005210011383894,0.7264305761403281,R3_drop_unweighted,-0.0045868288210129116,0.0006346536984713769,R4_ipw_pure,False,1,1.0
reference_drift,early,3,0,0.7430160897312647,R0_benchmark,0.6133815854718023,0.7187350869766292,25068,777108,0.7272241247482248,0.7187350869766292,0.740470861014009,,,,,,,
reference_drift,early,3,0,0.7216821284368391,R1_holdout_only,0.586173316976098,0.6884833733365416,1247,38657,0.6878593016431983,0.7216821284368391,0.7124748250152435,,,,,,,
reference_drift,early,3,0,0.7455729205182435,R2_unflagged_only,0.6156781030472454,0.71890314277721,23225,719975,0.7265097580970045,0.7455729205182435,0.7379013863190383,,,,,,,
reference_drift,early,3,0,0.7446575547601791,R3_drop_unweighted,0.6160770415105826,0.7197045786248071,23306,722486,0.7269454831053129,0.7446575547601791,0.7407524836702614,,,,,,,
reference_drift,early,3,0,0.741443259802109,R4_ipw_pure,0.6196442523812984,0.7212967746983535,23306,722486,0.7277994673618402,0.741443259802109,0.7410886168890964,,,,,,,
reference_drift,early,3,0,0.7492547198763552,R6_no_retrain,0.6176712823159514,0.7197889901067673,25185,780735,0.7265979796866556,0.7492547198763552,0.7397373821454131,,,,,,,
reference_drift,early,3,0,0.7490201588451925,R7_incremental,0.6176013483482579,0.719641012822562,2307,71517,0.7268343652814564,0.7490201588451925,0.7397869044327993,,,,,,,
reference_drift,early,3,0,0.741443259802109,R5_asymmetric,0.6196442523812984,0.7212967746983535,23306,722486,0.7277994673618402,0.741443259802109,0.7410886168890964,R4_ipw_pure,0.0003361332188350774,0.0015921960735464369,R4_ipw_pure,True,1,1.0
reference_drift,early,4,0,0.7017496594568775,R0_benchmark,0.6211073342302964,0.7214825343607087,25057,776767,0.7328352777262427,0.7214825343607087,0.7282918860907013,,,,,,,
reference_drift,early,4,0,0.6613675742476519,R1_holdout_only,0.5790797497292819,0.6833405689376811,1279,39649,0.6951679889240072,0.6613675742476519,0.6841811293490658,,,,,,,
reference_drift,early,4,0,0.6971035614368676,R2_unflagged_only,0.621669907331309,0.7208412170532371,23288,721928,0.7327822461427402,0.6971035614368676,0.7278646447163564,,,,,,,
reference_drift,early,4,0,0.7063580760447403,R3_drop_unweighted,0.6235782373060713,0.7221327150220658,23387,724997,0.7319029087758736,0.7063580760447403,0.7297667021458485,,,,,,,
reference_drift,early,4,0,0.7024969702549092,R4_ipw_pure,0.6240857650536206,0.7222143717651506,23387,724997,0.7313683561130986,0.7024969702549092,0.7284213742614117,,,,,,,
reference_drift,early,4,0,0.7008152953220195,R6_no_retrain,0.6206986974615891,0.7208086251767012,25289,783959,0.7313797452152568,0.7008152953220195,0.7265406087268553,,,,,,,
